iso_code;date;people_fully_vaccinated;population;pfv
LBY;18/06/2020;;6871287;
LBY;19/06/2020;;6871287;
LBY;20/06/2020;;6871287;
LBY;21/06/2020;;6871287;
LBY;22/06/2020;;6871287;
LBY;23/06/2020;;6871287;
LBY;24/06/2020;;6871287;
LBY;25/06/2020;;6871287;
LBY;26/06/2020;;6871287;
LBY;27/06/2020;;6871287;
LBY;28/06/2020;;6871287;
LBY;29/06/2020;;6871287;
LBY;30/06/2020;;6871287;
LBY;01/07/2020;;6871287;
LBY;02/07/2020;;6871287;
LBY;03/07/2020;;6871287;
LBY;04/07/2020;;6871287;
LBY;05/07/2020;;6871287;
LBY;06/07/2020;;6871287;
LBY;07/07/2020;;6871287;
LBY;08/07/2020;;6871287;
LBY;09/07/2020;;6871287;
LBY;10/07/2020;;6871287;
LBY;11/07/2020;;6871287;
LBY;12/07/2020;;6871287;
LBY;13/07/2020;;6871287;
LBY;14/07/2020;;6871287;
LBY;15/07/2020;;6871287;
LBY;16/07/2020;;6871287;
LBY;17/07/2020;;6871287;
LBY;18/07/2020;;6871287;
LBY;19/07/2020;;6871287;
LBY;20/07/2020;;6871287;
LBY;21/07/2020;;6871287;
LBY;22/07/2020;;6871287;
LBY;23/07/2020;;6871287;
LBY;24/07/2020;;6871287;
LBY;25/07/2020;;6871287;
LBY;26/07/2020;;6871287;
LBY;27/07/2020;;6871287;
LBY;28/07/2020;;6871287;
LBY;29/07/2020;;6871287;
LBY;30/07/2020;;6871287;
LBY;31/07/2020;;6871287;
LBY;01/08/2020;;6871287;
LBY;02/08/2020;;6871287;
LBY;03/08/2020;;6871287;
LBY;04/08/2020;;6871287;
LBY;05/08/2020;;6871287;
LBY;06/08/2020;;6871287;
LBY;07/08/2020;;6871287;
LBY;08/08/2020;;6871287;
LBY;09/08/2020;;6871287;
LBY;10/08/2020;;6871287;
LBY;11/08/2020;;6871287;
LBY;12/08/2020;;6871287;
LBY;13/08/2020;;6871287;
LBY;14/08/2020;;6871287;
LBY;15/08/2020;;6871287;
LBY;16/08/2020;;6871287;
LBY;17/08/2020;;6871287;
LBY;18/08/2020;;6871287;
LBY;19/08/2020;;6871287;
LBY;20/08/2020;;6871287;
LBY;21/08/2020;;6871287;
LBY;22/08/2020;;6871287;
LBY;23/08/2020;;6871287;
LBY;24/08/2020;;6871287;
LBY;25/08/2020;;6871287;
LBY;26/08/2020;;6871287;
LBY;27/08/2020;;6871287;
LBY;28/08/2020;;6871287;
LBY;29/08/2020;;6871287;
LBY;30/08/2020;;6871287;
LBY;31/08/2020;;6871287;
LBY;01/09/2020;;6871287;
LBY;02/09/2020;;6871287;
LBY;03/09/2020;;6871287;
LBY;04/09/2020;;6871287;
LBY;05/09/2020;;6871287;
LBY;06/09/2020;;6871287;
LBY;07/09/2020;;6871287;
LBY;08/09/2020;;6871287;
LBY;09/09/2020;;6871287;
LBY;10/09/2020;;6871287;
LBY;11/09/2020;;6871287;
LBY;12/09/2020;;6871287;
LBY;13/09/2020;;6871287;
LBY;14/09/2020;;6871287;
LBY;15/09/2020;;6871287;
LBY;16/09/2020;;6871287;
LBY;17/09/2020;;6871287;
LBY;18/09/2020;;6871287;
LBY;19/09/2020;;6871287;
LBY;20/09/2020;;6871287;
LBY;21/09/2020;;6871287;
LBY;22/09/2020;;6871287;
LBY;23/09/2020;;6871287;
LBY;24/09/2020;;6871287;
LBY;25/09/2020;;6871287;
LBY;26/09/2020;;6871287;
LBY;27/09/2020;;6871287;
LBY;28/09/2020;;6871287;
LBY;29/09/2020;;6871287;
LBY;30/09/2020;;6871287;
LBY;01/10/2020;;6871287;
LBY;02/10/2020;;6871287;
LBY;03/10/2020;;6871287;
LBY;04/10/2020;;6871287;
LBY;05/10/2020;;6871287;
LBY;06/10/2020;;6871287;
LBY;07/10/2020;;6871287;
LBY;08/10/2020;;6871287;
LBY;09/10/2020;;6871287;
LBY;10/10/2020;;6871287;
LBY;11/10/2020;;6871287;
LBY;12/10/2020;;6871287;
LBY;13/10/2020;;6871287;
LBY;14/10/2020;;6871287;
LBY;15/10/2020;;6871287;
LBY;16/10/2020;;6871287;
LBY;17/10/2020;;6871287;
LBY;18/10/2020;;6871287;
LBY;19/10/2020;;6871287;
LBY;20/10/2020;;6871287;
LBY;21/10/2020;;6871287;
LBY;22/10/2020;;6871287;
LBY;23/10/2020;;6871287;
LBY;24/10/2020;;6871287;
LBY;25/10/2020;;6871287;
LBY;26/10/2020;;6871287;
LBY;27/10/2020;;6871287;
LBY;28/10/2020;;6871287;
LBY;29/10/2020;;6871287;
LBY;30/10/2020;;6871287;
LBY;31/10/2020;;6871287;
LBY;01/11/2020;;6871287;
LBY;02/11/2020;;6871287;
LBY;03/11/2020;;6871287;
LBY;04/11/2020;;6871287;
LBY;05/11/2020;;6871287;
LBY;06/11/2020;;6871287;
LBY;07/11/2020;;6871287;
LBY;08/11/2020;;6871287;
LBY;09/11/2020;;6871287;
LBY;10/11/2020;;6871287;
LBY;11/11/2020;;6871287;
LBY;12/11/2020;;6871287;
LBY;13/11/2020;;6871287;
LBY;14/11/2020;;6871287;
LBY;15/11/2020;;6871287;
LBY;16/11/2020;;6871287;
LBY;17/11/2020;;6871287;
LBY;18/11/2020;;6871287;
LBY;19/11/2020;;6871287;
LBY;20/11/2020;;6871287;
LBY;21/11/2020;;6871287;
LBY;22/11/2020;;6871287;
LBY;23/11/2020;;6871287;
LBY;24/11/2020;;6871287;
LBY;25/11/2020;;6871287;
LBY;26/11/2020;;6871287;
LBY;27/11/2020;;6871287;
LBY;28/11/2020;;6871287;
LBY;29/11/2020;;6871287;
LBY;30/11/2020;;6871287;
LBY;01/12/2020;;6871287;
LBY;02/12/2020;;6871287;
LBY;03/12/2020;;6871287;
LBY;04/12/2020;;6871287;
LBY;05/12/2020;;6871287;
LBY;06/12/2020;;6871287;
LBY;07/12/2020;;6871287;
LBY;08/12/2020;;6871287;
LBY;09/12/2020;;6871287;
LBY;10/12/2020;;6871287;
LBY;11/12/2020;;6871287;
LBY;12/12/2020;;6871287;
LBY;13/12/2020;;6871287;
LBY;14/12/2020;;6871287;
LBY;15/12/2020;;6871287;
LBY;16/12/2020;;6871287;
LBY;17/12/2020;;6871287;
LBY;18/12/2020;;6871287;
LBY;19/12/2020;;6871287;
LBY;20/12/2020;;6871287;
LBY;21/12/2020;;6871287;
LBY;22/12/2020;;6871287;
LBY;23/12/2020;;6871287;
LBY;24/12/2020;;6871287;
LBY;25/12/2020;;6871287;
LBY;26/12/2020;;6871287;
LBY;27/12/2020;;6871287;
LBY;28/12/2020;;6871287;
LBY;29/12/2020;;6871287;
LBY;30/12/2020;;6871287;
LBY;31/12/2020;;6871287;
LBY;01/01/2021;;6871287;
LBY;02/01/2021;;6871287;
LBY;03/01/2021;;6871287;
LBY;04/01/2021;;6871287;
LBY;05/01/2021;;6871287;
LBY;06/01/2021;;6871287;
LBY;07/01/2021;;6871287;
LBY;08/01/2021;;6871287;
LBY;09/01/2021;;6871287;
LBY;10/01/2021;;6871287;
LBY;11/01/2021;;6871287;
LBY;12/01/2021;;6871287;
LBY;13/01/2021;;6871287;
LBY;14/01/2021;;6871287;
LBY;15/01/2021;;6871287;
LBY;16/01/2021;;6871287;
LBY;17/01/2021;;6871287;
LBY;18/01/2021;;6871287;
LBY;19/01/2021;;6871287;
LBY;20/01/2021;;6871287;
LBY;21/01/2021;;6871287;
LBY;22/01/2021;;6871287;
LBY;23/01/2021;;6871287;
LBY;24/01/2021;;6871287;
LBY;25/01/2021;;6871287;
LBY;26/01/2021;;6871287;
LBY;27/01/2021;;6871287;
LBY;28/01/2021;;6871287;
LBY;29/01/2021;;6871287;
LBY;30/01/2021;;6871287;
LBY;31/01/2021;;6871287;
LBY;01/02/2021;;6871287;
LBY;02/02/2021;;6871287;
LBY;03/02/2021;;6871287;
LBY;04/02/2021;;6871287;
LBY;05/02/2021;;6871287;
LBY;06/02/2021;;6871287;
LBY;07/02/2021;;6871287;
LBY;08/02/2021;;6871287;
LBY;09/02/2021;;6871287;
LBY;10/02/2021;;6871287;
LBY;11/02/2021;;6871287;
LBY;12/02/2021;;6871287;
LBY;13/02/2021;;6871287;
LBY;14/02/2021;;6871287;
LBY;15/02/2021;;6871287;
LBY;16/02/2021;;6871287;
LBY;17/02/2021;;6871287;
LBY;18/02/2021;;6871287;
LBY;19/02/2021;;6871287;
LBY;20/02/2021;;6871287;
LBY;21/02/2021;;6871287;
LBY;22/02/2021;;6871287;
LBY;23/02/2021;;6871287;
LBY;24/02/2021;;6871287;
LBY;25/02/2021;;6871287;
LBY;26/02/2021;;6871287;
LBY;27/02/2021;;6871287;
LBY;28/02/2021;;6871287;
LBY;01/03/2021;;6871287;
LBY;02/03/2021;;6871287;
LBY;03/03/2021;;6871287;
LBY;04/03/2021;;6871287;
LBY;05/03/2021;;6871287;
LBY;06/03/2021;;6871287;
LBY;07/03/2021;;6871287;
LBY;08/03/2021;;6871287;
LBY;09/03/2021;;6871287;
LBY;10/03/2021;;6871287;
LBY;11/03/2021;;6871287;
LBY;12/03/2021;;6871287;
LBY;13/03/2021;;6871287;
LBY;14/03/2021;;6871287;
LBY;15/03/2021;;6871287;
LBY;16/03/2021;;6871287;
LBY;17/03/2021;;6871287;
LBY;18/03/2021;;6871287;
LBY;19/03/2021;;6871287;
LBY;20/03/2021;;6871287;
LBY;21/03/2021;;6871287;
LBY;22/03/2021;;6871287;
LBY;23/03/2021;;6871287;
LBY;24/03/2021;;6871287;
LBY;25/03/2021;;6871287;
LBY;26/03/2021;;6871287;
LBY;27/03/2021;;6871287;
LBY;28/03/2021;;6871287;
LBY;29/03/2021;;6871287;
LBY;30/03/2021;;6871287;
LBY;31/03/2021;;6871287;
LBY;01/04/2021;;6871287;
LBY;02/04/2021;;6871287;
LBY;03/04/2021;;6871287;
LBY;04/04/2021;;6871287;
LBY;05/04/2021;;6871287;
LBY;06/04/2021;;6871287;
LBY;07/04/2021;;6871287;0,00%
LBY;08/04/2021;;6871287;0
LIE;04/03/2020;;38137;
LIE;05/03/2020;;38137;
LIE;06/03/2020;;38137;
LIE;07/03/2020;;38137;
LIE;08/03/2020;;38137;
LIE;09/03/2020;;38137;
LIE;10/03/2020;;38137;
LIE;11/03/2020;;38137;
LIE;12/03/2020;;38137;
LIE;13/03/2020;;38137;
LIE;14/03/2020;;38137;
LIE;15/03/2020;;38137;
LIE;16/03/2020;;38137;
LIE;17/03/2020;;38137;
LIE;18/03/2020;;38137;
LIE;19/03/2020;;38137;
LIE;20/03/2020;;38137;
LIE;21/03/2020;;38137;
LIE;22/03/2020;;38137;
LIE;23/03/2020;;38137;
LIE;24/03/2020;;38137;
LIE;25/03/2020;;38137;
LIE;26/03/2020;;38137;
LIE;27/03/2020;;38137;
LIE;28/03/2020;;38137;
LIE;29/03/2020;;38137;
LIE;30/03/2020;;38137;
LIE;31/03/2020;;38137;
LIE;01/04/2020;;38137;
LIE;02/04/2020;;38137;
LIE;03/04/2020;;38137;
LIE;04/04/2020;;38137;
LIE;05/04/2020;;38137;
LIE;06/04/2020;;38137;
LIE;07/04/2020;;38137;
LIE;08/04/2020;;38137;
LIE;09/04/2020;;38137;
LIE;10/04/2020;;38137;
LIE;11/04/2020;;38137;
LIE;12/04/2020;;38137;
LIE;13/04/2020;;38137;
LIE;14/04/2020;;38137;
LIE;15/04/2020;;38137;
LIE;16/04/2020;;38137;
LIE;17/04/2020;;38137;
LIE;18/04/2020;;38137;
LIE;19/04/2020;;38137;
LIE;20/04/2020;;38137;
LIE;21/04/2020;;38137;
LIE;22/04/2020;;38137;
LIE;23/04/2020;;38137;
LIE;24/04/2020;;38137;
LIE;25/04/2020;;38137;
LIE;26/04/2020;;38137;
LIE;27/04/2020;;38137;
LIE;28/04/2020;;38137;
LIE;29/04/2020;;38137;
LIE;30/04/2020;;38137;
LIE;01/05/2020;;38137;
LIE;02/05/2020;;38137;
LIE;03/05/2020;;38137;
LIE;04/05/2020;;38137;
LIE;05/05/2020;;38137;
LIE;06/05/2020;;38137;
LIE;07/05/2020;;38137;
LIE;08/05/2020;;38137;
LIE;09/05/2020;;38137;
LIE;10/05/2020;;38137;
LIE;11/05/2020;;38137;
LIE;12/05/2020;;38137;
LIE;13/05/2020;;38137;
LIE;14/05/2020;;38137;
LIE;15/05/2020;;38137;
LIE;16/05/2020;;38137;
LIE;17/05/2020;;38137;
LIE;18/05/2020;;38137;
LIE;19/05/2020;;38137;
LIE;20/05/2020;;38137;
LIE;21/05/2020;;38137;
LIE;22/05/2020;;38137;
LIE;23/05/2020;;38137;
LIE;24/05/2020;;38137;
LIE;25/05/2020;;38137;
LIE;26/05/2020;;38137;
LIE;27/05/2020;;38137;
LIE;28/05/2020;;38137;
LIE;29/05/2020;;38137;
LIE;30/05/2020;;38137;
LIE;31/05/2020;;38137;
LIE;01/06/2020;;38137;
LIE;02/06/2020;;38137;
LIE;03/06/2020;;38137;
LIE;04/06/2020;;38137;
LIE;05/06/2020;;38137;
LIE;06/06/2020;;38137;
LIE;07/06/2020;;38137;
LIE;08/06/2020;;38137;
LIE;09/06/2020;;38137;
LIE;10/06/2020;;38137;
LIE;11/06/2020;;38137;
LIE;12/06/2020;;38137;
LIE;13/06/2020;;38137;
LIE;14/06/2020;;38137;
LIE;15/06/2020;;38137;
LIE;16/06/2020;;38137;
LIE;17/06/2020;;38137;
LIE;18/06/2020;;38137;
LIE;19/06/2020;;38137;
LIE;20/06/2020;;38137;
LIE;21/06/2020;;38137;
LIE;22/06/2020;;38137;
LIE;23/06/2020;;38137;
LIE;24/06/2020;;38137;
LIE;25/06/2020;;38137;
LIE;26/06/2020;;38137;
LIE;27/06/2020;;38137;
LIE;28/06/2020;;38137;
LIE;29/06/2020;;38137;
LIE;30/06/2020;;38137;
LIE;01/07/2020;;38137;
LIE;02/07/2020;;38137;
LIE;03/07/2020;;38137;
LIE;04/07/2020;;38137;
LIE;05/07/2020;;38137;
LIE;06/07/2020;;38137;
LIE;07/07/2020;;38137;
LIE;08/07/2020;;38137;
LIE;09/07/2020;;38137;
LIE;10/07/2020;;38137;
LIE;11/07/2020;;38137;
LIE;12/07/2020;;38137;
LIE;13/07/2020;;38137;
LIE;14/07/2020;;38137;
LIE;15/07/2020;;38137;
LIE;16/07/2020;;38137;
LIE;17/07/2020;;38137;
LIE;18/07/2020;;38137;
LIE;19/07/2020;;38137;
LIE;20/07/2020;;38137;
LIE;21/07/2020;;38137;
LIE;22/07/2020;;38137;
LIE;23/07/2020;;38137;
LIE;24/07/2020;;38137;
LIE;25/07/2020;;38137;
LIE;26/07/2020;;38137;
LIE;27/07/2020;;38137;
LIE;28/07/2020;;38137;
LIE;29/07/2020;;38137;
LIE;30/07/2020;;38137;
LIE;31/07/2020;;38137;
LIE;01/08/2020;;38137;
LIE;02/08/2020;;38137;
LIE;03/08/2020;;38137;
LIE;04/08/2020;;38137;
LIE;05/08/2020;;38137;
LIE;06/08/2020;;38137;
LIE;07/08/2020;;38137;
LIE;08/08/2020;;38137;
LIE;09/08/2020;;38137;
LIE;10/08/2020;;38137;
LIE;11/08/2020;;38137;
LIE;12/08/2020;;38137;
LIE;13/08/2020;;38137;
LIE;14/08/2020;;38137;
LIE;15/08/2020;;38137;
LIE;16/08/2020;;38137;
LIE;17/08/2020;;38137;
LIE;18/08/2020;;38137;
LIE;19/08/2020;;38137;
LIE;20/08/2020;;38137;
LIE;21/08/2020;;38137;
LIE;22/08/2020;;38137;
LIE;23/08/2020;;38137;
LIE;24/08/2020;;38137;
LIE;25/08/2020;;38137;
LIE;26/08/2020;;38137;
LIE;27/08/2020;;38137;
LIE;28/08/2020;;38137;
LIE;29/08/2020;;38137;
LIE;30/08/2020;;38137;
LIE;31/08/2020;;38137;
LIE;01/09/2020;;38137;
LIE;02/09/2020;;38137;
LIE;03/09/2020;;38137;
LIE;04/09/2020;;38137;
LIE;05/09/2020;;38137;
LIE;06/09/2020;;38137;
LIE;07/09/2020;;38137;
LIE;08/09/2020;;38137;
LIE;09/09/2020;;38137;
LIE;10/09/2020;;38137;
LIE;11/09/2020;;38137;
LIE;12/09/2020;;38137;
LIE;13/09/2020;;38137;
LIE;14/09/2020;;38137;
LIE;15/09/2020;;38137;
LIE;16/09/2020;;38137;
LIE;17/09/2020;;38137;
LIE;18/09/2020;;38137;
LIE;19/09/2020;;38137;
LIE;20/09/2020;;38137;
LIE;21/09/2020;;38137;
LIE;22/09/2020;;38137;
LIE;23/09/2020;;38137;
LIE;24/09/2020;;38137;
LIE;25/09/2020;;38137;
LIE;26/09/2020;;38137;
LIE;27/09/2020;;38137;
LIE;28/09/2020;;38137;
LIE;29/09/2020;;38137;
LIE;30/09/2020;;38137;
LIE;01/10/2020;;38137;
LIE;02/10/2020;;38137;
LIE;03/10/2020;;38137;
LIE;04/10/2020;;38137;
LIE;05/10/2020;;38137;
LIE;06/10/2020;;38137;
LIE;07/10/2020;;38137;
LIE;08/10/2020;;38137;
LIE;09/10/2020;;38137;
LIE;10/10/2020;;38137;
LIE;11/10/2020;;38137;
LIE;12/10/2020;;38137;
LIE;13/10/2020;;38137;
LIE;14/10/2020;;38137;
LIE;15/10/2020;;38137;
LIE;16/10/2020;;38137;
LIE;17/10/2020;;38137;
LIE;18/10/2020;;38137;
LIE;19/10/2020;;38137;
LIE;20/10/2020;;38137;
LIE;21/10/2020;;38137;
LIE;22/10/2020;;38137;
LIE;23/10/2020;;38137;
LIE;24/10/2020;;38137;
LIE;25/10/2020;;38137;
LIE;26/10/2020;;38137;
LIE;27/10/2020;;38137;
LIE;28/10/2020;;38137;
LIE;29/10/2020;;38137;
LIE;30/10/2020;;38137;
LIE;31/10/2020;;38137;
LIE;01/11/2020;;38137;
LIE;02/11/2020;;38137;
LIE;03/11/2020;;38137;
LIE;04/11/2020;;38137;
LIE;05/11/2020;;38137;
LIE;06/11/2020;;38137;
LIE;07/11/2020;;38137;
LIE;08/11/2020;;38137;
LIE;09/11/2020;;38137;
LIE;10/11/2020;;38137;
LIE;11/11/2020;;38137;
LIE;12/11/2020;;38137;
LIE;13/11/2020;;38137;
LIE;14/11/2020;;38137;
LIE;15/11/2020;;38137;
LIE;16/11/2020;;38137;
LIE;17/11/2020;;38137;
LIE;18/11/2020;;38137;
LIE;19/11/2020;;38137;
LIE;20/11/2020;;38137;
LIE;21/11/2020;;38137;
LIE;22/11/2020;;38137;
LIE;23/11/2020;;38137;
LIE;24/11/2020;;38137;
LIE;25/11/2020;;38137;
LIE;26/11/2020;;38137;
LIE;27/11/2020;;38137;
LIE;28/11/2020;;38137;
LIE;29/11/2020;;38137;
LIE;30/11/2020;;38137;
LIE;01/12/2020;;38137;
LIE;02/12/2020;;38137;
LIE;03/12/2020;;38137;
LIE;04/12/2020;;38137;
LIE;05/12/2020;;38137;
LIE;06/12/2020;;38137;
LIE;07/12/2020;;38137;
LIE;08/12/2020;;38137;
LIE;09/12/2020;;38137;
LIE;10/12/2020;;38137;
LIE;11/12/2020;;38137;
LIE;12/12/2020;;38137;
LIE;13/12/2020;;38137;
LIE;14/12/2020;;38137;
LIE;15/12/2020;;38137;
LIE;16/12/2020;;38137;
LIE;17/12/2020;;38137;
LIE;18/12/2020;;38137;
LIE;19/12/2020;;38137;
LIE;20/12/2020;;38137;
LIE;21/12/2020;;38137;
LIE;22/12/2020;;38137;
LIE;23/12/2020;;38137;
LIE;24/12/2020;;38137;
LIE;25/12/2020;;38137;
LIE;26/12/2020;;38137;
LIE;27/12/2020;;38137;
LIE;28/12/2020;;38137;
LIE;29/12/2020;;38137;
LIE;30/12/2020;;38137;
LIE;31/12/2020;;38137;
LIE;01/01/2021;;38137;
LIE;02/01/2021;;38137;
LIE;03/01/2021;;38137;
LIE;04/01/2021;;38137;
LIE;05/01/2021;;38137;
LIE;06/01/2021;;38137;
LIE;07/01/2021;;38137;
LIE;08/01/2021;;38137;
LIE;09/01/2021;;38137;
LIE;10/01/2021;;38137;
LIE;11/01/2021;;38137;
LIE;12/01/2021;;38137;
LIE;13/01/2021;;38137;
LIE;14/01/2021;;38137;
LIE;15/01/2021;;38137;
LIE;16/01/2021;;38137;
LIE;17/01/2021;;38137;
LIE;18/01/2021;;38137;
LIE;19/01/2021;;38137;
LIE;20/01/2021;;38137;
LIE;21/01/2021;;38137;
LIE;22/01/2021;;38137;
LIE;23/01/2021;;38137;
LIE;24/01/2021;;38137;
LIE;25/01/2021;;38137;
LIE;26/01/2021;;38137;
LIE;27/01/2021;;38137;
LIE;28/01/2021;;38137;
LIE;29/01/2021;;38137;
LIE;30/01/2021;;38137;
LIE;31/01/2021;;38137;
LIE;01/02/2021;;38137;
LIE;02/02/2021;;38137;
LIE;03/02/2021;;38137;
LIE;04/02/2021;;38137;
LIE;05/02/2021;;38137;
LIE;06/02/2021;;38137;
LIE;07/02/2021;;38137;
LIE;08/02/2021;;38137;
LIE;09/02/2021;;38137;
LIE;10/02/2021;;38137;
LIE;11/02/2021;;38137;
LIE;12/02/2021;;38137;
LIE;13/02/2021;;38137;
LIE;14/02/2021;;38137;
LIE;15/02/2021;;38137;
LIE;16/02/2021;;38137;
LIE;17/02/2021;;38137;
LIE;18/02/2021;;38137;
LIE;19/02/2021;;38137;
LIE;20/02/2021;;38137;
LIE;21/02/2021;;38137;
LIE;22/02/2021;;38137;
LIE;23/02/2021;;38137;
LIE;24/02/2021;;38137;
LIE;25/02/2021;;38137;
LIE;26/02/2021;;38137;
LIE;27/02/2021;;38137;
LIE;28/02/2021;;38137;
LIE;01/03/2021;;38137;
LIE;02/03/2021;;38137;
LIE;03/03/2021;;38137;
LIE;04/03/2021;;38137;
LIE;05/03/2021;;38137;
LIE;06/03/2021;;38137;
LIE;07/03/2021;;38137;
LIE;08/03/2021;;38137;
LIE;09/03/2021;;38137;
LIE;10/03/2021;;38137;
LIE;11/03/2021;;38137;
LIE;12/03/2021;;38137;
LIE;13/03/2021;;38137;
LIE;14/03/2021;;38137;
LIE;15/03/2021;;38137;
LIE;16/03/2021;;38137;
LIE;17/03/2021;;38137;
LIE;18/03/2021;;38137;
LIE;19/03/2021;;38137;
LIE;20/03/2021;;38137;
LIE;21/03/2021;;38137;
LIE;22/03/2021;;38137;
LIE;23/03/2021;;38137;
LIE;24/03/2021;;38137;
LIE;25/03/2021;;38137;
LIE;26/03/2021;;38137;
LIE;27/03/2021;;38137;
LIE;28/03/2021;;38137;
LIE;29/03/2021;;38137;
LIE;30/03/2021;;38137;
LIE;31/03/2021;;38137;
LIE;01/04/2021;;38137;
LIE;02/04/2021;;38137;
LIE;03/04/2021;;38137;
LIE;04/04/2021;;38137;
LIE;05/04/2021;;38137;
LIE;06/04/2021;;38137;
LIE;07/04/2021;;38137;0,00%
LIE;08/04/2021;;38137;0
LTU;23/02/2020;;2722291;
LTU;29/02/2020;;2722291;
LTU;01/03/2020;;2722291;
LTU;02/03/2020;;2722291;
LTU;03/03/2020;;2722291;
LTU;04/03/2020;;2722291;
LTU;05/03/2020;;2722291;
LTU;06/03/2020;;2722291;
LTU;07/03/2020;;2722291;
LTU;08/03/2020;;2722291;
LTU;09/03/2020;;2722291;
LTU;10/03/2020;;2722291;
LTU;11/03/2020;;2722291;
LTU;12/03/2020;;2722291;
LTU;13/03/2020;;2722291;
LTU;14/03/2020;;2722291;
LTU;15/03/2020;;2722291;
LTU;16/03/2020;;2722291;
LTU;17/03/2020;;2722291;
LTU;18/03/2020;;2722291;
LTU;19/03/2020;;2722291;
LTU;20/03/2020;;2722291;
LTU;21/03/2020;;2722291;
LTU;22/03/2020;;2722291;
LTU;23/03/2020;;2722291;
LTU;24/03/2020;;2722291;
LTU;25/03/2020;;2722291;
LTU;26/03/2020;;2722291;
LTU;27/03/2020;;2722291;
LTU;28/03/2020;;2722291;
LTU;29/03/2020;;2722291;
LTU;30/03/2020;;2722291;
LTU;31/03/2020;;2722291;
LTU;01/04/2020;;2722291;
LTU;02/04/2020;;2722291;
LTU;03/04/2020;;2722291;
LTU;04/04/2020;;2722291;
LTU;05/04/2020;;2722291;
LTU;06/04/2020;;2722291;
LTU;07/04/2020;;2722291;
LTU;08/04/2020;;2722291;
LTU;09/04/2020;;2722291;
LTU;10/04/2020;;2722291;
LTU;11/04/2020;;2722291;
LTU;12/04/2020;;2722291;
LTU;13/04/2020;;2722291;
LTU;14/04/2020;;2722291;
LTU;15/04/2020;;2722291;
LTU;16/04/2020;;2722291;
LTU;17/04/2020;;2722291;
LTU;18/04/2020;;2722291;
LTU;19/04/2020;;2722291;
LTU;20/04/2020;;2722291;
LTU;21/04/2020;;2722291;
LTU;22/04/2020;;2722291;
LTU;23/04/2020;;2722291;
LTU;24/04/2020;;2722291;
LTU;25/04/2020;;2722291;
LTU;26/04/2020;;2722291;
LTU;27/04/2020;;2722291;
LTU;28/04/2020;;2722291;
LTU;29/04/2020;;2722291;
LTU;30/04/2020;;2722291;
LTU;01/05/2020;;2722291;
LTU;02/05/2020;;2722291;
LTU;03/05/2020;;2722291;
LTU;04/05/2020;;2722291;
LTU;05/05/2020;;2722291;
LTU;06/05/2020;;2722291;
LTU;07/05/2020;;2722291;
LTU;08/05/2020;;2722291;
LTU;09/05/2020;;2722291;
LTU;10/05/2020;;2722291;
LTU;11/05/2020;;2722291;
LTU;12/05/2020;;2722291;
LTU;13/05/2020;;2722291;
LTU;14/05/2020;;2722291;
LTU;15/05/2020;;2722291;
LTU;16/05/2020;;2722291;
LTU;17/05/2020;;2722291;
LTU;18/05/2020;;2722291;
LTU;19/05/2020;;2722291;
LTU;20/05/2020;;2722291;
LTU;21/05/2020;;2722291;
LTU;22/05/2020;;2722291;
LTU;23/05/2020;;2722291;
LTU;24/05/2020;;2722291;
LTU;25/05/2020;;2722291;
LTU;26/05/2020;;2722291;
LTU;27/05/2020;;2722291;
LTU;28/05/2020;;2722291;
LTU;29/05/2020;;2722291;
LTU;30/05/2020;;2722291;
LTU;31/05/2020;;2722291;
LTU;01/06/2020;;2722291;
LTU;02/06/2020;;2722291;
LTU;03/06/2020;;2722291;
LTU;04/06/2020;;2722291;
LTU;05/06/2020;;2722291;
LTU;06/06/2020;;2722291;
LTU;07/06/2020;;2722291;
LTU;08/06/2020;;2722291;
LTU;09/06/2020;;2722291;
LTU;10/06/2020;;2722291;
LTU;11/06/2020;;2722291;
LTU;12/06/2020;;2722291;
LTU;13/06/2020;;2722291;
LTU;14/06/2020;;2722291;
LTU;15/06/2020;;2722291;
LTU;16/06/2020;;2722291;
LTU;17/06/2020;;2722291;
LTU;18/06/2020;;2722291;
LTU;19/06/2020;;2722291;
LTU;20/06/2020;;2722291;
LTU;21/06/2020;;2722291;
LTU;22/06/2020;;2722291;
LTU;23/06/2020;;2722291;
LTU;24/06/2020;;2722291;
LTU;25/06/2020;;2722291;
LTU;26/06/2020;;2722291;
LTU;27/06/2020;;2722291;
LTU;28/06/2020;;2722291;
LTU;29/06/2020;;2722291;
LTU;30/06/2020;;2722291;
LTU;01/07/2020;;2722291;
LTU;02/07/2020;;2722291;
LTU;03/07/2020;;2722291;
LTU;04/07/2020;;2722291;
LTU;05/07/2020;;2722291;
LTU;06/07/2020;;2722291;
LTU;07/07/2020;;2722291;
LTU;08/07/2020;;2722291;
LTU;09/07/2020;;2722291;
LTU;10/07/2020;;2722291;
LTU;11/07/2020;;2722291;
LTU;12/07/2020;;2722291;
LTU;13/07/2020;;2722291;
LTU;14/07/2020;;2722291;
LTU;15/07/2020;;2722291;
LTU;16/07/2020;;2722291;
LTU;17/07/2020;;2722291;
LTU;18/07/2020;;2722291;
LTU;19/07/2020;;2722291;
LTU;20/07/2020;;2722291;
LTU;21/07/2020;;2722291;
LTU;22/07/2020;;2722291;
LTU;23/07/2020;;2722291;
LTU;24/07/2020;;2722291;
LTU;25/07/2020;;2722291;
